144.372, 56.325, 1.915, 133.400 False
144.169, 56.325, 2.100, 133.500 False
143.944, 56.325, 2.340, 133.600 False
143.695, 56.324, 2.579, 133.700 False
143.427, 56.320, 2.703, 133.800 False
143.163, 56.317, 2.607, 133.900 False
142.915, 56.311, 2.420, 134.000 False
142.687, 56.306, 2.206, 134.100 False
142.483, 56.299, 1.990, 134.200 False
142.287, 56.293, 1.953, 134.300 False
142.086, 56.286, 2.047, 134.400 False
141.867, 56.279, 2.267, 134.500 False
141.624, 56.269, 2.519, 134.600 False
141.356, 56.256, 2.782, 134.700 False
141.066, 56.236, 2.928, 134.800 False
140.782, 56.206, 2.818, 134.900 False
140.514, 56.193, 2.621, 135.000 False
140.270, 56.185, 2.345, 135.100 False
140.049, 56.177, 2.144, 135.200 False
139.848, 56.168, 1.938, 135.300 False
139.669, 56.161, 1.737, 135.400 False
139.494, 56.153, 1.776, 135.500 False
139.305, 56.148, 1.918, 135.600 False
139.111, 56.143, 1.924, 135.700 False
138.923, 56.139, 1.843, 135.800 False
138.746, 56.134, 1.716, 135.900 False
138.582, 56.131, 1.621, 136.000 False
138.420, 56.128, 1.625, 136.100 False
138.252, 56.125, 1.714, 136.200 False
138.071, 56.122, 1.863, 136.300 False
137.872, 56.117, 2.051, 136.400 False
137.654, 56.112, 2.257, 136.500 False
137.416, 56.106, 2.453, 136.600 False
137.159, 56.099, 2.657, 136.700 False
136.885, 56.092, 2.747, 136.800 False
136.619, 56.085, 2.629, 136.900 False
136.369, 56.082, 2.432, 137.000 False
136.144, 56.079, 2.170, 137.100 False
135.939, 56.075, 1.992, 137.200 False
135.751, 56.071, 1.803, 137.300 False
135.585, 56.068, 1.614, 137.400 False
135.422, 56.064, 1.652, 137.500 False
135.246, 56.063, 1.782, 137.600 False
135.066, 56.061, 1.788, 137.700 False
134.889, 56.059, 1.740, 137.800 False
134.722, 56.056, 1.621, 137.900 False
134.571, 56.054, 1.469, 138.000 False
134.423, 56.051, 1.512, 138.100 False
134.262, 56.051, 1.646, 138.200 False
134.096, 56.050, 1.647, 138.300 False
133.936, 56.049, 1.563, 138.400 False
133.788, 56.048, 1.435, 138.500 False
133.652, 56.047, 1.332, 138.600 False
133.518, 56.046, 1.368, 138.700 False
133.371, 56.044, 1.550, 138.800 False
133.196, 56.041, 1.869, 138.900 False
132.992, 56.042, 2.078, 139.000 False
132.787, 56.041, 2.031, 139.100 False
132.593, 56.042, 1.898, 139.200 False
132.415, 56.043, 1.735, 139.300 False
132.255, 56.044, 1.547, 139.400 False
132.106, 56.045, 1.464, 139.500 False
131.960, 56.045, 1.466, 139.600 False
131.808, 56.045, 1.562, 139.700 False
131.639, 56.045, 1.759, 139.800 False
131.444, 56.045, 2.053, 139.900 False
131.226, 56.047, 2.214, 140.000 False
131.009, 56.049, 2.146, 140.100 False
130.804, 56.051, 1.996, 140.200 False
130.617, 56.053, 1.822, 140.300 False
130.449, 56.056, 1.628, 140.400 False
130.292, 56.058, 1.546, 140.500 False
130.138, 56.060, 1.545, 140.600 False
129.978, 56.061, 1.621, 140.700 False
129.806, 56.063, 1.780, 140.800 False
129.612, 56.064, 2.032, 140.900 False
129.397, 56.066, 2.171, 141.000 False
129.185, 56.068, 2.097, 141.100 False
128.985, 56.071, 1.948, 141.200 False
128.802, 56.074, 1.777, 141.300 False
128.636, 56.076, 1.604, 141.400 False
128.486, 56.078, 1.441, 141.500 False
128.354, 56.079, 1.258, 141.600 False
128.230, 56.081, 1.248, 141.700 False
128.100, 56.083, 1.302, 141.800 False
127.972, 56.084, 1.255, 141.900 False
127.846, 56.086, 1.244, 142.000 False
127.726, 56.087, 1.167, 142.100 False
127.619, 56.089, 1.012, 142.200 False
127.525, 56.090, 0.913, 142.300 False
127.435, 56.091, 0.912, 142.400 False
127.340, 56.092, 0.981, 142.500 False
127.234, 56.093, 1.110, 142.600 False
127.111, 56.094, 1.312, 142.700 False
126.966, 56.096, 1.540, 142.800 False
126.796, 56.097, 1.787, 142.900 False
126.606, 56.098, 1.936, 143.000 False
126.416, 56.099, 1.885, 143.100 False
126.236, 56.100, 1.758, 143.200 False
126.071, 56.101, 1.605, 143.300 False
125.921, 56.101, 1.450, 143.400 False
125.786, 56.101, 1.303, 143.500 False
125.669, 56.103, 1.111, 143.600 False
125.565, 56.104, 1.001, 143.700 False
125.466, 56.106, 0.993, 143.800 False
125.363, 56.107, 1.057, 143.900 False
125.250, 56.109, 1.179, 144.000 False
125.122, 56.111, 1.328, 144.100 False
124.983, 56.113, 1.406, 144.200 False
124.845, 56.115, 1.365, 144.300 False
124.714, 56.118, 1.308, 144.400 False
124.584, 56.120, 1.315, 144.500 False
124.449, 56.122, 1.383, 144.600 False
124.303, 56.124, 1.510, 144.700 False
124.140, 56.127, 1.702, 144.800 False
123.954, 56.129, 1.962, 144.900 False
123.746, 56.133, 2.105, 145.000 False
123.542, 56.136, 2.011, 145.100 False
123.350, 56.140, 1.881, 145.200 False
123.173, 56.143, 1.719, 145.300 False
123.014, 56.146, 1.536, 145.400 False
122.866, 56.148, 1.462, 145.500 False
122.719, 56.151, 1.482, 145.600 False
122.563, 56.153, 1.604, 145.700 False
122.389, 56.156, 1.828, 145.800 False
122.186, 56.159, 2.134, 145.900 False
121.960, 56.164, 2.290, 146.000 False
121.736, 56.169, 2.199, 146.100 False
121.526, 56.174, 2.056, 146.200 False
121.333, 56.178, 1.880, 146.300 False
121.159, 56.182, 1.688, 146.400 False
120.994, 56.185, 1.649, 146.500 False
120.824, 56.189, 1.728, 146.600 False
120.639, 56.192, 1.922, 146.700 False
120.433, 56.197, 2.090, 146.800 False
120.227, 56.202, 2.023, 146.900 False
120.032, 56.205, 1.908, 147.000 False
119.852, 56.207, 1.751, 147.100 False
119.690, 56.208, 1.571, 147.200 False
119.538, 56.210, 1.509, 147.300 False
119.385, 56.211, 1.553, 147.400 False
119.219, 56.213, 1.711, 147.500 False
119.031, 56.214, 1.988, 147.600 False
118.812, 56.216, 2.281, 147.700 False
118.573, 56.217, 2.419, 147.800 False
118.336, 56.217, 2.336, 147.900 False
118.114, 56.216, 2.170, 148.000 False
117.910, 56.213, 1.978, 148.100 False
117.725, 56.209, 1.785, 148.200 False
117.559, 56.204, 1.603, 148.300 False
117.409, 56.204, 1.436, 148.400 False
117.274, 56.205, 1.285, 148.500 False
117.154, 56.205, 1.149, 148.600 False
117.046, 56.206, 1.027, 148.700 False
116.956, 56.206, 0.828, 148.800 False
116.880, 56.207, 0.713, 148.900 False
116.808, 56.207, 0.760, 149.000 False
116.720, 56.207, 0.928, 149.100 False
116.612, 56.208, 1.140, 149.200 False
116.491, 56.208, 1.253, 149.300 False
116.359, 56.209, 1.343, 149.400 False
116.227, 56.210, 1.309, 149.500 False
116.096, 56.211, 1.306, 149.600 False
115.970, 56.212, 1.228, 149.700 False
115.859, 56.213, 1.065, 149.800 False
115.760, 56.214, 0.956, 149.900 False
115.666, 56.214, 0.936, 150.000 False
115.569, 56.215, 0.990, 150.100 False
115.463, 56.216, 1.103, 150.200 False
115.343, 56.217, 1.255, 150.300 False
115.207, 56.218, 1.423, 150.400 False
115.053, 56.219, 1.605, 150.500 False
114.880, 56.220, 1.814, 150.600 False
114.683, 56.221, 2.065, 150.700 False
114.469, 56.210, 2.163, 150.800 False
114.258, 56.197, 2.083, 150.900 False
114.061, 56.205, 1.906, 151.000 False
113.883, 56.226, 1.729, 151.100 False
113.724, 56.228, 1.513, 151.200 False
113.583, 56.219, 1.362, 151.300 False
113.453, 56.204, 1.260, 151.400 False
113.329, 56.191, 1.219, 151.500 False
113.206, 56.180, 1.230, 151.600 False
113.079, 56.171, 1.283, 151.700 False
112.946, 56.175, 1.347, 151.800 False
112.805, 56.190, 1.439, 151.900 False
112.656, 56.204, 1.501, 152.000 False
112.506, 56.216, 1.491, 152.100 False
112.360, 56.213, 1.449, 152.200 False
112.217, 56.204, 1.432, 152.300 False
112.073, 56.209, 1.434, 152.400 False
111.929, 56.228, 1.466, 152.500 False
111.778, 56.246, 1.543, 152.600 False
111.618, 56.262, 1.632, 152.700 False
111.447, 56.267, 1.759, 152.800 False
111.260, 56.271, 1.950, 152.900 False
111.055, 56.273, 2.072, 153.000 False
110.850, 56.276, 2.039, 153.100 False
110.650, 56.279, 1.999, 153.200 False
110.446, 56.282, 2.098, 153.300 False
110.222, 56.285, 2.327, 153.400 False
109.973, 56.287, 2.585, 153.500 False
109.703, 56.283, 2.737, 153.600 False
109.434, 56.281, 2.655, 153.700 False
109.181, 56.274, 2.470, 153.800 False
108.949, 56.269, 2.256, 153.900 False
108.740, 56.275, 2.017, 154.000 False
108.546, 56.281, 1.906, 154.100 False
108.358, 56.292, 1.869, 154.200 False
108.169, 56.301, 1.898, 154.300 False
107.975, 56.314, 1.956, 154.400 False
107.774, 56.325, 2.030, 154.500 False
107.566, 56.335, 2.099, 154.600 False
107.353, 56.344, 2.154, 154.700 False
107.135, 56.352, 2.195, 154.800 False
106.914, 56.361, 2.223, 154.900 False
106.693, 56.367, 2.180, 155.000 False
106.484, 56.373, 2.041, 155.100 False
106.295, 56.384, 1.836, 155.200 False
106.121, 56.394, 1.688, 155.300 False
105.961, 56.404, 1.558, 155.400 False
105.812, 56.412, 1.440, 155.500 False
105.674, 56.422, 1.359, 155.600 False
105.539, 56.430, 1.333, 155.700 False
105.405, 56.439, 1.359, 155.800 False
105.264, 56.448, 1.431, 155.900 False
105.115, 56.458, 1.539, 156.000 False
104.953, 56.468, 1.668, 156.100 False
104.778, 56.480, 1.808, 156.200 False
104.588, 56.493, 1.946, 156.300 False
104.387, 56.507, 2.064, 156.400 False
104.176, 56.521, 2.152, 156.500 False
103.958, 56.535, 2.211, 156.600 False
103.735, 56.550, 2.248, 156.700 False
103.510, 56.564, 2.270, 156.800 False
103.283, 56.578, 2.282, 156.900 False
103.055, 56.591, 2.290, 157.000 False
102.826, 56.604, 2.295, 157.100 False
102.597, 56.616, 2.298, 157.200 False
102.367, 56.627, 2.301, 157.300 False
102.137, 56.636, 2.304, 157.400 False
101.907, 56.646, 2.307, 157.500 False
101.676, 56.647, 2.304, 157.600 False
101.445, 56.649, 2.310, 157.700 False
101.214, 56.644, 2.309, 157.800 False
100.983, 56.642, 2.316, 157.900 False
100.751, 56.633, 2.314, 158.000 False
100.519, 56.627, 2.322, 158.100 False
100.287, 56.612, 2.318, 158.200 False
100.055, 56.600, 2.327, 158.300 False
99.823, 56.580, 2.322, 158.400 False
99.591, 56.563, 2.332, 158.500 False
99.359, 56.537, 2.325, 158.600 False
99.127, 56.514, 2.335, 158.700 False
98.896, 56.481, 2.328, 158.800 False
98.663, 56.452, 2.340, 158.900 False
98.433, 56.412, 2.331, 159.000 False
98.201, 56.376, 2.344, 159.100 False
97.972, 56.329, 2.333, 159.200 False
97.741, 56.286, 2.348, 159.300 False
97.513, 56.231, 2.336, 159.400 False
97.283, 56.180, 2.352, 159.500 False
97.056, 56.118, 2.338, 159.600 False
96.828, 56.058, 2.355, 159.700 False
96.604, 55.987, 2.340, 159.800 False
96.378, 55.919, 2.359, 159.900 False
96.149, 55.856, 2.372, 160.000 False
95.920, 55.794, 2.378, 160.100 False
95.696, 55.718, 2.341, 160.200 False
95.475, 55.633, 2.351, 160.300 False
95.255, 55.554, 2.317, 160.400 False
95.041, 55.482, 2.222, 160.500 False
94.840, 55.401, 2.119, 160.600 False
94.645, 55.322, 2.094, 160.700 False
94.456, 55.233, 2.073, 160.800 False
94.263, 55.145, 2.119, 160.900 False
94.073, 55.045, 2.142, 161.000 False
93.877, 54.946, 2.208, 161.100 False
93.684, 54.834, 2.217, 161.200 False
93.487, 54.720, 2.280, 161.300 False
93.296, 54.593, 2.283, 161.400 False
93.099, 54.467, 2.340, 161.500 False
92.908, 54.330, 2.328, 161.600 False
92.714, 54.193, 2.373, 161.700 False
92.529, 54.045, 2.352, 161.800 False
92.339, 53.898, 2.392, 161.900 False
92.160, 53.740, 2.365, 162.000 False
91.977, 53.584, 2.402, 162.100 False
91.804, 53.417, 2.372, 162.200 False
91.628, 53.252, 2.408, 162.300 False
91.463, 53.077, 2.377, 162.400 False
91.296, 52.903, 2.413, 162.500 False
91.139, 52.719, 2.380, 162.600 False
90.980, 52.536, 2.416, 162.700 False
90.833, 52.345, 2.383, 162.800 False
90.683, 52.155, 2.420, 162.900 False
90.545, 51.956, 2.385, 163.000 False
90.405, 51.758, 2.422, 163.100 False
90.277, 51.552, 2.387, 163.200 False
90.147, 51.346, 2.425, 163.300 False
90.030, 51.134, 2.389, 163.400 False
89.910, 50.922, 2.428, 163.500 False
89.805, 50.704, 2.391, 163.600 False
89.696, 50.486, 2.430, 163.700 False
89.602, 50.262, 2.393, 163.800 False
89.505, 50.038, 2.432, 163.900 False
89.423, 49.809, 2.394, 164.000 False
89.338, 49.580, 2.435, 164.100 False
89.268, 49.347, 2.396, 164.200 False
89.196, 49.113, 2.437, 164.300 False
89.139, 48.876, 2.397, 164.400 False
89.079, 48.639, 2.439, 164.500 False
89.035, 48.399, 2.399, 164.600 False
88.989, 48.159, 2.441, 164.700 False
88.959, 47.916, 2.400, 164.800 False
88.926, 47.674, 2.443, 164.900 False
88.910, 47.430, 2.401, 165.000 False
88.891, 47.185, 2.445, 165.100 False
88.889, 46.941, 2.402, 165.200 False
88.884, 46.695, 2.447, 165.300 False
88.896, 46.451, 2.403, 165.400 False
88.906, 46.205, 2.449, 165.500 False
88.932, 45.962, 2.405, 165.600 False
88.957, 45.717, 2.451, 165.700 False
88.997, 45.475, 2.406, 165.800 False
89.036, 45.232, 2.453, 165.900 False
89.092, 44.993, 2.407, 166.000 False
89.146, 44.752, 2.455, 166.100 False
89.217, 44.518, 2.392, 166.200 False
89.290, 44.283, 2.444, 166.300 False
89.380, 44.055, 2.394, 166.400 False
89.468, 43.825, 2.456, 166.500 False
89.571, 43.601, 2.406, 166.600 False
89.673, 43.376, 2.463, 166.700 False
89.755, 43.140, 2.498, 166.800 False
89.822, 42.899, 2.500, 166.900 False
89.891, 42.659, 2.498, 167.000 False
89.961, 42.420, 2.491, 167.100 False
90.029, 42.181, 2.483, 167.200 False
90.097, 41.942, 2.477, 167.300 False
90.163, 41.704, 2.472, 167.400 False
90.230, 41.466, 2.469, 167.500 False
90.294, 41.228, 2.467, 167.600 False
90.360, 40.990, 2.467, 167.700 False
90.422, 40.751, 2.467, 167.800 False
90.487, 40.513, 2.468, 167.900 False
90.548, 40.274, 2.468, 168.000 False
90.610, 40.035, 2.469, 168.100 False
90.670, 39.795, 2.469, 168.200 False
90.731, 39.556, 2.470, 168.300 False
90.789, 39.316, 2.470, 168.400 False
90.848, 39.076, 2.471, 168.500 False
90.904, 38.835, 2.470, 168.600 False
90.961, 38.595, 2.472, 168.700 False
91.015, 38.353, 2.471, 168.800 False
91.070, 38.112, 2.473, 168.900 False
91.121, 37.870, 2.472, 169.000 False
91.174, 37.629, 2.473, 169.100 False
91.223, 37.386, 2.472, 169.200 False
91.273, 37.144, 2.474, 169.300 False
91.319, 36.901, 2.472, 169.400 False
91.367, 36.658, 2.475, 169.500 False
91.409, 36.415, 2.473, 169.600 False
91.454, 36.171, 2.475, 169.700 False
91.493, 35.927, 2.473, 169.800 False
91.535, 35.683, 2.476, 169.900 False
91.570, 35.438, 2.473, 170.000 False
91.609, 35.193, 2.476, 170.100 False
91.640, 34.947, 2.473, 170.200 False
91.674, 34.702, 2.477, 170.300 False
91.700, 34.456, 2.472, 170.400 False
91.730, 34.210, 2.477, 170.500 False
91.752, 33.963, 2.472, 170.600 False
91.777, 33.717, 2.478, 170.700 False
91.793, 33.470, 2.471, 170.800 False
91.813, 33.223, 2.478, 170.900 False
